No.,Source,Destination,Protocol,Length
14103,192.168.46.2,74.125.138.148,QUIC,74
14104,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c2c::9c,QUIC,134
14106,192.168.46.2,74.125.138.148,QUIC,1292
14107,192.168.46.2,74.125.138.148,QUIC,1292
14108,192.168.46.2,74.125.138.148,QUIC,573
14109,192.168.46.2,74.125.138.148,QUIC,102
14110,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c2c::9c,QUIC,134
14111,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c2c::9c,QUIC,134
14112,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c2c::9c,QUIC,1292
14113,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c2c::9c,QUIC,150
14114,192.168.46.2,74.125.138.148,QUIC,1292
14115,192.168.46.2,74.125.138.148,QUIC,1292
14116,192.168.46.2,74.125.138.148,QUIC,581
14117,192.168.46.2,74.125.138.148,QUIC,102
14118,192.168.46.2,74.125.138.148,QUIC,1292
14119,192.168.46.2,74.125.138.148,QUIC,1292
14120,74.125.138.148,192.168.46.2,QUIC,69
14121,192.168.46.2,74.125.138.148,QUIC,585
14122,192.168.46.2,74.125.138.148,QUIC,102
14125,74.125.138.148,192.168.46.2,QUIC,341
14127,192.168.46.2,74.125.138.148,QUIC,73
14134,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c2c::9c,QUIC,179
14136,74.125.138.148,192.168.46.2,QUIC,66
14138,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c2c::9c,QUIC,179
14139,2607:f8b0:4002:c2c::9c,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,113
14142,2607:f8b0:4002:c2c::9c,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,90
14143,2607:f8b0:4002:c2c::9c,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,89
14145,74.125.138.148,192.168.46.2,QUIC,645
14146,2607:f8b0:4002:c2c::9c,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,102
14147,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c2c::9c,QUIC,97
14148,2607:f8b0:4002:c2c::9c,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,102
14149,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c2c::9c,QUIC,99
14150,74.125.138.148,192.168.46.2,QUIC,65
14151,74.125.138.148,192.168.46.2,QUIC,69
14152,74.125.138.148,192.168.46.2,QUIC,65
14153,74.125.138.148,192.168.46.2,QUIC,69
14154,2607:f8b0:4002:c2c::9c,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,113
14156,192.168.46.2,74.125.138.148,QUIC,78
14157,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c2c::9c,QUIC,134
14158,74.125.138.148,192.168.46.2,QUIC,625
14159,74.125.138.148,192.168.46.2,QUIC,63
14160,2607:f8b0:4002:c2c::9c,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,157
14161,2607:f8b0:4002:c2c::9c,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,102
14162,2607:f8b0:4002:c2c::9c,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,85
14186,2607:f8b0:4002:c2c::9c,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,113
14187,2607:f8b0:4002:c2c::9c,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,102
14190,74.125.138.148,192.168.46.2,QUIC,627
14193,74.125.138.148,192.168.46.2,QUIC,66
14198,2607:f8b0:4002:c2c::9c,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,107
14199,74.125.138.148,192.168.46.2,QUIC,64
14200,192.168.46.2,74.125.138.148,QUIC,79
14201,192.168.46.2,74.125.138.148,QUIC,75
14202,192.168.46.2,74.125.138.148,QUIC,79
14203,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c2c::9c,QUIC,99
14204,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c2c::9c,QUIC,99
14205,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c2c::9c,QUIC,99
14206,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c2c::9c,QUIC,98
14207,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c2c::9c,QUIC,95
14209,74.125.138.148,192.168.46.2,QUIC,69
14210,2607:f8b0:4002:c2c::9c,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,157
14211,2607:f8b0:4002:c2c::9c,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,85
14212,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c2c::9c,QUIC,97
14213,192.168.46.2,74.125.138.148,QUIC,79
14214,192.168.46.2,74.125.138.148,QUIC,77
14215,192.168.46.2,74.125.138.148,QUIC,75
14218,74.125.138.148,192.168.46.2,QUIC,65
14219,2607:f8b0:4002:c2c::9c,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,86
14222,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c2c::9c,QUIC,136
14223,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c2c::9c,QUIC,136
14224,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c2c::9c,QUIC,192
14232,2607:f8b0:4002:c2c::9c,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,90
14233,2607:f8b0:4002:c2c::9c,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,103
14234,2607:f8b0:4002:c2c::9c,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,103
14235,2607:f8b0:4002:c2c::9c,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,114
14254,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c2c::9c,QUIC,97
14255,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c2c::9c,QUIC,98
14257,2607:f8b0:4002:c2c::9c,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,85
14336,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c2c::9c,QUIC,347
14343,192.168.46.2,74.125.138.148,QUIC,1292
14344,192.168.46.2,74.125.138.148,QUIC,1292
14361,2607:f8b0:4002:c2c::9c,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,114
14362,74.125.138.148,192.168.46.2,QUIC,82
14363,74.125.138.148,192.168.46.2,QUIC,1292
14364,74.125.138.148,192.168.46.2,QUIC,1292
14365,74.125.138.148,192.168.46.2,QUIC,1292
14366,74.125.138.148,192.168.46.2,QUIC,1292
14367,74.125.138.148,192.168.46.2,QUIC,1237
14380,192.168.46.2,74.125.138.148,QUIC,1292
14381,192.168.46.2,74.125.138.148,QUIC,82
14382,192.168.46.2,74.125.138.148,QUIC,204
14383,192.168.46.2,64.233.176.154,QUIC,1292
14384,192.168.46.2,64.233.176.154,QUIC,1292
14399,74.125.138.148,192.168.46.2,QUIC,993
14400,74.125.138.148,192.168.46.2,QUIC,163
14401,192.168.46.2,74.125.138.148,QUIC,628
14405,64.233.176.154,192.168.46.2,QUIC,82
14406,64.233.176.154,192.168.46.2,QUIC,1292
14407,64.233.176.154,192.168.46.2,QUIC,1292
14408,64.233.176.154,192.168.46.2,QUIC,1292
14409,64.233.176.154,192.168.46.2,QUIC,1292
14410,64.233.176.154,192.168.46.2,QUIC,1187
14411,192.168.46.2,74.125.138.148,QUIC,75
14412,74.125.138.148,192.168.46.2,QUIC,69
14413,74.125.138.148,192.168.46.2,QUIC,341
14417,192.168.46.2,74.125.138.148,QUIC,77
14420,192.168.46.2,64.233.176.154,QUIC,1292
14422,192.168.46.2,64.233.176.154,QUIC,82
14423,192.168.46.2,64.233.176.154,QUIC,205
14424,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c2c::9c,QUIC,98
14434,2607:f8b0:4002:c2c::9c,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,108
14438,74.125.138.148,192.168.46.2,QUIC,66
14439,192.168.46.2,64.233.176.154,QUIC,1288
14440,192.168.46.2,64.233.176.154,QUIC,1292
14441,192.168.46.2,64.233.176.154,QUIC,1011
14455,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c2c::9c,QUIC,95
14460,64.233.176.154,192.168.46.2,QUIC,1005
14461,64.233.176.154,192.168.46.2,QUIC,163
14462,192.168.46.2,64.233.176.154,QUIC,74
14463,64.233.176.154,192.168.46.2,QUIC,69
14464,64.233.176.154,192.168.46.2,QUIC,65
14465,64.233.176.154,192.168.46.2,QUIC,302
14466,192.168.46.2,64.233.176.154,QUIC,77
14472,2607:f8b0:4002:c2c::9c,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,86
14485,192.168.46.2,74.125.138.148,QUIC,1292
14486,192.168.46.2,74.125.138.148,QUIC,1292
14487,192.168.46.2,64.233.176.154,QUIC,1292
14488,192.168.46.2,64.233.176.154,QUIC,1292
14494,64.233.176.154,192.168.46.2,QUIC,66
14495,74.125.138.148,192.168.46.2,QUIC,82
14496,74.125.138.148,192.168.46.2,QUIC,1292
14497,74.125.138.148,192.168.46.2,QUIC,1292
14498,74.125.138.148,192.168.46.2,QUIC,1292
14499,74.125.138.148,192.168.46.2,QUIC,1292
14500,74.125.138.148,192.168.46.2,QUIC,1234
14501,64.233.176.154,192.168.46.2,QUIC,82
14502,64.233.176.154,192.168.46.2,QUIC,1292
14503,64.233.176.154,192.168.46.2,QUIC,1292
14504,64.233.176.154,192.168.46.2,QUIC,1292
14505,64.233.176.154,192.168.46.2,QUIC,1292
14506,64.233.176.154,192.168.46.2,QUIC,1190
14525,192.168.46.2,74.125.138.148,QUIC,1292
14526,192.168.46.2,74.125.138.148,QUIC,1292
14527,192.168.46.2,74.125.138.148,QUIC,1292
14528,192.168.46.2,74.125.138.148,QUIC,1292
14529,192.168.46.2,74.125.138.148,QUIC,1292
14530,192.168.46.2,64.233.176.154,QUIC,1292
14531,74.125.138.148,192.168.46.2,QUIC,82
14532,74.125.138.148,192.168.46.2,QUIC,82
14533,74.125.138.148,192.168.46.2,QUIC,1292
14534,74.125.138.148,192.168.46.2,QUIC,1292
14535,74.125.138.148,192.168.46.2,QUIC,1292
14536,74.125.138.148,192.168.46.2,QUIC,1292
14537,74.125.138.148,192.168.46.2,QUIC,1239
14538,74.125.138.148,192.168.46.2,QUIC,1292
14539,74.125.138.148,192.168.46.2,QUIC,1292
14540,74.125.138.148,192.168.46.2,QUIC,1292
14541,74.125.138.148,192.168.46.2,QUIC,1292
14542,74.125.138.148,192.168.46.2,QUIC,1247
14543,192.168.46.2,64.233.176.154,QUIC,82
14544,192.168.46.2,64.233.176.154,QUIC,202
14546,192.168.46.2,64.233.176.154,QUIC,1292
14547,192.168.46.2,64.233.176.154,QUIC,1292
14548,64.233.176.154,192.168.46.2,QUIC,1005
14549,64.233.176.154,192.168.46.2,QUIC,163
14550,192.168.46.2,74.125.138.148,QUIC,82
14551,192.168.46.2,74.125.138.148,QUIC,200
14552,192.168.46.2,74.125.138.148,QUIC,1292
14553,64.233.176.154,192.168.46.2,QUIC,82
14554,192.168.46.2,74.125.138.148,QUIC,1292
14555,64.233.176.154,192.168.46.2,QUIC,1292
14556,64.233.176.154,192.168.46.2,QUIC,1292
14557,192.168.46.2,74.125.138.148,QUIC,82
14558,64.233.176.154,192.168.46.2,QUIC,1292
14559,64.233.176.154,192.168.46.2,QUIC,1292
14560,192.168.46.2,74.125.138.148,QUIC,202
14561,64.233.176.154,192.168.46.2,QUIC,1187
14562,192.168.46.2,64.233.176.154,QUIC,73
14563,192.168.46.2,64.233.176.154,QUIC,1288
14564,192.168.46.2,64.233.176.154,QUIC,1292
14565,192.168.46.2,64.233.176.154,QUIC,1011
14567,74.125.138.148,192.168.46.2,QUIC,993
14568,74.125.138.148,192.168.46.2,QUIC,163
14569,192.168.46.2,74.125.138.148,QUIC,628
14570,64.233.176.154,192.168.46.2,QUIC,66
14571,192.168.46.2,74.125.138.148,QUIC,82
14572,74.125.138.148,192.168.46.2,QUIC,993
14573,74.125.138.148,192.168.46.2,QUIC,163
14574,74.125.138.148,192.168.46.2,QUIC,69
14575,64.233.176.154,192.168.46.2,QUIC,69
14576,74.125.138.148,192.168.46.2,QUIC,341
14577,74.125.138.148,192.168.46.2,QUIC,63
14578,64.233.176.154,192.168.46.2,QUIC,308
14580,74.125.138.148,192.168.46.2,QUIC,66
14581,74.125.138.148,192.168.46.2,QUIC,1292
14582,192.168.46.2,74.125.138.148,QUIC,205
14583,74.125.138.148,192.168.46.2,QUIC,993
14584,74.125.138.148,192.168.46.2,QUIC,163
14585,192.168.46.2,64.233.176.154,QUIC,1292
14586,192.168.46.2,74.125.138.148,QUIC,74
14587,192.168.46.2,74.125.138.148,QUIC,77
14588,192.168.46.2,64.233.176.154,QUIC,77
14589,192.168.46.2,74.125.138.148,QUIC,73
14590,192.168.46.2,74.125.138.148,QUIC,75
14591,192.168.46.2,74.125.138.148,QUIC,628
14592,192.168.46.2,74.125.138.148,QUIC,629
14593,192.168.46.2,74.125.138.148,QUIC,199
14594,192.168.46.2,64.233.176.154,QUIC,82
14595,192.168.46.2,64.233.176.154,QUIC,204
14596,192.168.46.2,64.233.176.154,QUIC,1288
14597,192.168.46.2,64.233.176.154,QUIC,1292
14598,192.168.46.2,64.233.176.154,QUIC,1011
14599,192.168.46.2,74.125.138.148,QUIC,73
14604,74.125.138.148,192.168.46.2,QUIC,66
14605,74.125.138.148,192.168.46.2,QUIC,352
14611,64.233.176.154,192.168.46.2,QUIC,1005
14612,64.233.176.154,192.168.46.2,QUIC,164
14613,74.125.138.148,192.168.46.2,QUIC,71
14614,74.125.138.148,192.168.46.2,QUIC,341
14615,74.125.138.148,192.168.46.2,QUIC,63
14617,192.168.46.2,64.233.176.154,QUIC,74
14618,192.168.46.2,74.125.138.148,QUIC,77
14623,64.233.176.154,192.168.46.2,QUIC,69
14624,64.233.176.154,192.168.46.2,QUIC,65
14625,192.168.46.2,74.125.138.148,QUIC,74
14634,64.233.176.154,192.168.46.2,QUIC,302
14639,192.168.46.2,64.233.176.154,QUIC,77
14652,64.233.176.154,192.168.46.2,QUIC,66
14663,74.125.138.148,192.168.46.2,QUIC,65
14669,192.168.46.2,74.125.138.148,QUIC,78
14673,192.168.46.2,74.125.138.148,QUIC,74
14676,74.125.138.148,192.168.46.2,QUIC,66
14682,64.233.176.154,192.168.46.2,QUIC,66
14721,74.125.138.148,192.168.46.2,QUIC,66
14817,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c2c::9c,QUIC,219
14818,2607:f8b0:4002:c2c::9c,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1287
14819,2607:f8b0:4002:c2c::9c,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
14820,2607:f8b0:4002:c2c::9c,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
14821,2607:f8b0:4002:c2c::9c,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
14822,2607:f8b0:4002:c2c::9c,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
14823,2607:f8b0:4002:c2c::9c,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,713
14824,2607:f8b0:4002:c2c::9c,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,88
14827,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c2c::9c,QUIC,97
14828,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c2c::9c,QUIC,93
14829,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c2c::9c,QUIC,93
14836,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c2c::9c,QUIC,95
14837,2607:f8b0:4002:c2c::9c,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,86
14879,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c2c::9c,QUIC,136
14890,2607:f8b0:4002:c2c::9c,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,143
14904,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c2c::9c,QUIC,148
14906,2607:f8b0:4002:c2c::9c,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,114
14914,2607:f8b0:4002:c2c::9c,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,108
14919,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c2c::9c,QUIC,100
14922,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c2c::9c,QUIC,136
14925,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c2c::9c,QUIC,136
14926,2607:f8b0:4002:c2c::9c,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,89
14927,2607:f8b0:4002:c2c::9c,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,103
14930,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c2c::9c,QUIC,98
14933,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c2c::9c,QUIC,136
14934,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c2c::9c,QUIC,136
14935,2607:f8b0:4002:c2c::9c,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,114
14936,2607:f8b0:4002:c2c::9c,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,84
14941,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c2c::9c,QUIC,136
14942,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c2c::9c,QUIC,98
14943,192.168.46.2,74.125.138.148,QUIC,1292
14944,192.168.46.2,74.125.138.148,QUIC,1292
14945,192.168.46.2,74.125.138.148,QUIC,552
14946,192.168.46.2,74.125.138.148,QUIC,102
14947,2607:f8b0:4002:c2c::9c,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,89
14948,192.168.46.2,74.125.138.148,QUIC,1292
14949,192.168.46.2,74.125.138.148,QUIC,1292
14950,192.168.46.2,74.125.138.148,QUIC,590
14951,192.168.46.2,74.125.138.148,QUIC,102
14952,2607:f8b0:4002:c2c::9c,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,103
14953,192.168.46.2,74.125.138.148,QUIC,1292
14954,192.168.46.2,74.125.138.148,QUIC,1292
14955,192.168.46.2,74.125.138.148,QUIC,557
14956,192.168.46.2,74.125.138.148,QUIC,102
14957,2607:f8b0:4002:c2c::9c,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,115
14958,2607:f8b0:4002:c2c::9c,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,84
14959,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c2c::9c,QUIC,98
14960,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c2c::9c,QUIC,98
14961,192.168.46.2,74.125.138.148,QUIC,1292
14962,192.168.46.2,74.125.138.148,QUIC,1292
14966,192.168.46.2,74.125.138.148,QUIC,641
14968,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c2c::9c,QUIC,136
14970,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c2c::9c,QUIC,136
14972,2607:f8b0:4002:c2c::9c,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,90
14973,2607:f8b0:4002:c2c::9c,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,103
14974,2607:f8b0:4002:c2c::9c,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,84
14975,74.125.138.148,192.168.46.2,QUIC,65
14976,74.125.138.148,192.168.46.2,QUIC,69
14977,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c2c::9c,QUIC,98
14978,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c2c::9c,QUIC,143
14979,74.125.138.148,192.168.46.2,QUIC,65
14980,74.125.138.148,192.168.46.2,QUIC,69
14981,74.125.138.148,192.168.46.2,QUIC,65
14982,192.168.46.2,74.125.138.148,QUIC,1292
14983,192.168.46.2,74.125.138.148,QUIC,1292
14984,74.125.138.148,192.168.46.2,QUIC,69
14985,192.168.46.2,74.125.138.148,QUIC,591
14987,2607:f8b0:4002:c2c::9c,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,86
14988,74.125.138.148,192.168.46.2,QUIC,760
14989,74.125.138.148,192.168.46.2,QUIC,65
14990,2607:f8b0:4002:c2c::9c,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,91
14991,2607:f8b0:4002:c2c::9c,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,110
14992,2607:f8b0:4002:c2c::9c,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,103
14993,74.125.138.148,192.168.46.2,QUIC,635
14994,2607:f8b0:4002:c2c::9c,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,115
14995,74.125.138.148,192.168.46.2,QUIC,65
14996,74.125.138.148,192.168.46.2,QUIC,637
14997,74.125.138.148,192.168.46.2,QUIC,626
15000,74.125.138.148,192.168.46.2,QUIC,625
15001,2607:f8b0:4002:c2c::9c,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,85
15002,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c2c::9c,QUIC,98
15003,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c2c::9c,QUIC,100
15004,192.168.46.2,74.125.138.148,QUIC,77
15005,192.168.46.2,74.125.138.148,QUIC,78
15006,192.168.46.2,74.125.138.148,QUIC,78
15007,192.168.46.2,74.125.138.148,QUIC,1292
15008,2607:f8b0:4002:c2c::9c,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,114
15010,74.125.138.148,192.168.46.2,QUIC,65
15011,192.168.46.2,74.125.138.148,QUIC,1292
15012,74.125.138.148,192.168.46.2,QUIC,67
15013,192.168.46.2,74.125.138.148,QUIC,551
15014,192.168.46.2,74.125.138.148,QUIC,102
15015,74.125.138.148,192.168.46.2,QUIC,70
15016,74.125.138.148,192.168.46.2,QUIC,624
15017,192.168.46.2,74.125.138.148,QUIC,73
15018,192.168.46.2,74.125.138.148,QUIC,77
15023,192.168.46.2,224.0.0.251,MDNS,262
15024,fe80::1867:809a:daeb:dc0,ff02::fb,MDNS,282
15025,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c2c::9c,QUIC,99
15026,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c2c::9c,QUIC,136
15028,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c2c::9c,QUIC,136
15032,2607:f8b0:4002:c2c::9c,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,108
15037,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c2c::9c,QUIC,96
15038,2607:f8b0:4002:c2c::9c,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,90
15039,2607:f8b0:4002:c2c::9c,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,116
15040,2607:f8b0:4002:c2c::9c,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,103
15041,74.125.138.148,192.168.46.2,QUIC,67
15048,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c2c::9c,QUIC,94
15051,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c2c::9c,QUIC,98
15052,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c2c::9c,QUIC,99
15068,2607:f8b0:4002:c2c::9c,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,86
15069,192.168.46.2,64.233.176.154,QUIC,1292
15070,192.168.46.2,64.233.176.154,QUIC,1292
15074,192.168.46.2,142.250.9.157,QUIC,327
15075,192.168.46.2,142.250.9.157,QUIC,269
15076,192.168.46.2,142.250.9.157,QUIC,313
15077,64.233.176.154,192.168.46.2,QUIC,82
15078,64.233.176.154,192.168.46.2,QUIC,1292
15079,64.233.176.154,192.168.46.2,QUIC,1292
15080,64.233.176.154,192.168.46.2,QUIC,1292
15081,64.233.176.154,192.168.46.2,QUIC,1292
15082,64.233.176.154,192.168.46.2,QUIC,1182
15089,142.250.9.157,192.168.46.2,QUIC,72
15090,142.250.9.157,192.168.46.2,QUIC,279
15091,142.250.9.157,192.168.46.2,QUIC,64
15092,142.250.9.157,192.168.46.2,QUIC,250
15093,142.250.9.157,192.168.46.2,QUIC,64
15098,142.250.9.157,192.168.46.2,QUIC,263
15099,142.250.9.157,192.168.46.2,QUIC,64
15100,192.168.46.2,64.233.176.154,QUIC,1292
15101,192.168.46.2,64.233.176.154,QUIC,82
15102,192.168.46.2,64.233.176.154,QUIC,204
15103,64.233.176.154,192.168.46.2,QUIC,1005
15104,64.233.176.154,192.168.46.2,QUIC,163
15105,64.233.176.154,192.168.46.2,QUIC,66
15106,192.168.46.2,142.250.9.157,QUIC,77
15107,192.168.46.2,142.250.9.157,QUIC,77
15108,192.168.46.2,142.250.9.157,QUIC,77
15113,192.168.46.2,64.233.176.154,QUIC,1288
15114,192.168.46.2,64.233.176.154,QUIC,1292
15115,192.168.46.2,64.233.176.154,QUIC,1011
15116,192.168.46.2,64.233.176.154,QUIC,74
15117,142.250.9.157,192.168.46.2,QUIC,65
15126,64.233.176.154,192.168.46.2,QUIC,308
15135,142.250.9.157,192.168.46.2,QUIC,66
15136,192.168.46.2,142.250.9.157,QUIC,73
15138,192.168.46.2,64.233.176.154,QUIC,79
15140,192.168.46.2,142.250.9.157,QUIC,274
15145,142.250.9.157,192.168.46.2,QUIC,261
15146,142.250.9.157,192.168.46.2,QUIC,64
15151,192.168.46.2,142.250.9.157,QUIC,77
15161,64.233.176.154,192.168.46.2,QUIC,66
15170,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c2c::9c,QUIC,136
15172,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c2c::9c,QUIC,136
15175,64.233.176.154,192.168.46.2,QUIC,64
15176,2607:f8b0:4002:c2c::9c,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,116
15177,142.250.9.157,192.168.46.2,QUIC,66
15182,2607:f8b0:4002:c2c::9c,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,116
15185,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c2c::9c,QUIC,102
15186,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c2c::84,QUIC,1292
15187,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c2c::84,QUIC,1292
15189,2607:f8b0:4002:c2c::84,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,102
