No.,Source,Destination,Protocol,Length,Protocol_num,Packet_Count,Result
480,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c11::5d,QUIC,93,4,3796,Normal
481,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c11::5d,QUIC,93,4,3796,Normal
482,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
486,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c11::5d,QUIC,93,4,3796,Normal
488,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
489,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
490,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
491,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
492,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
493,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,484,4,3247,Anomaly
494,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1285,4,3247,Anomaly
495,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
496,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
497,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c11::5d,QUIC,93,4,3796,Normal
498,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c11::5d,QUIC,93,4,3796,Normal
499,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
501,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c11::5d,QUIC,93,4,3796,Normal
502,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c11::5d,QUIC,93,4,3796,Normal
503,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c11::5d,QUIC,93,4,3796,Normal
504,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
505,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
506,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,820,4,3247,Anomaly
507,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,101,4,3247,Normal
508,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,178,4,3247,Anomaly
509,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,101,4,3247,Normal
511,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,218,4,3247,Anomaly
512,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,101,4,3247,Normal
513,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,172,4,3247,Anomaly
514,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,192,4,3247,Anomaly
515,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,101,4,3247,Normal
516,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,154,4,3247,Anomaly
517,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,101,4,3247,Normal
518,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,244,4,3247,Anomaly
519,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,101,4,3247,Normal
520,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1285,4,3247,Anomaly
521,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
523,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
524,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1215,4,3247,Anomaly
525,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1285,4,3247,Anomaly
526,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
527,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c11::5d,QUIC,93,4,3796,Normal
528,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
529,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c11::5d,QUIC,93,4,3796,Normal
530,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
531,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
532,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1033,4,3247,Anomaly
533,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c11::5d,QUIC,94,4,3796,Normal
534,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c11::5d,QUIC,93,4,3796,Normal
535,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c11::5d,QUIC,93,4,3796,Normal
536,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c11::5d,QUIC,93,4,3796,Normal
537,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c11::5d,QUIC,93,4,3796,Normal
538,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c11::5d,QUIC,93,4,3796,Normal
539,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c11::5d,QUIC,93,4,3796,Normal
540,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c11::5d,QUIC,93,4,3796,Normal
541,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c11::5d,QUIC,98,4,3796,Normal
542,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c11::5d,QUIC,93,4,3796,Normal
544,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c11::5d,QUIC,94,4,3796,Normal
546,2001:4860:4802:36::223,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1288,4,67,Normal
547,2001:4860:4802:36::223,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,67,Normal
548,2001:4860:4802:36::223,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,67,Normal
549,2001:4860:4802:36::223,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,67,Normal
550,2001:4860:4802:36::223,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,67,Normal
551,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:4802:36::223,QUIC,97,4,3796,Normal
552,2001:4860:4802:36::223,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,67,Normal
553,2001:4860:4802:36::223,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1087,4,67,Anomaly
554,2001:4860:4802:36::223,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,305,4,67,Normal
555,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:4802:36::223,QUIC,93,4,3796,Normal
556,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:4802:36::223,QUIC,93,4,3796,Normal
557,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:4802:36::223,QUIC,93,4,3796,Normal
558,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,86,4,3247,Anomaly
559,2001:4860:4802:36::223,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,86,4,67,Normal
560,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c11::5d,QUIC,1288,4,3796,Anomaly
561,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c11::5d,QUIC,1292,4,3796,Normal
562,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c11::5d,QUIC,105,4,3796,Normal
563,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c11::5d,QUIC,306,4,3796,Normal
564,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c11::5d,QUIC,239,4,3796,Normal
565,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c11::5d,QUIC,237,4,3796,Normal
566,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c11::5d,QUIC,221,4,3796,Normal
567,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c11::5d,QUIC,233,4,3796,Normal
568,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c11::5d,QUIC,211,4,3796,Normal
569,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c11::5d,QUIC,229,4,3796,Normal
570,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,86,4,3247,Anomaly
571,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c11::5d,QUIC,219,4,3796,Normal
572,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1288,4,3247,Normal
573,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
574,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c11::5d,QUIC,222,4,3796,Normal
575,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
576,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
577,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
578,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
579,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
580,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
581,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c11::5d,QUIC,98,4,3796,Normal
582,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c11::5d,QUIC,94,4,3796,Normal
583,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c11::5d,QUIC,94,4,3796,Normal
584,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c11::5d,QUIC,94,4,3796,Normal
585,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
586,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
587,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
588,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
589,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c11::5d,QUIC,219,4,3796,Normal
590,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
591,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
592,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
593,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
594,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
595,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
596,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
597,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
598,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
599,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
600,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c11::5d,QUIC,94,4,3796,Normal
601,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c11::5d,QUIC,94,4,3796,Normal
602,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c11::5d,QUIC,94,4,3796,Normal
603,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
604,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
605,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
606,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
607,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c11::5d,QUIC,94,4,3796,Normal
608,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c11::5d,QUIC,94,4,3796,Normal
609,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c11::5d,QUIC,94,4,3796,Normal
610,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
611,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
612,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c11::5d,QUIC,205,4,3796,Normal
613,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
614,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
615,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
616,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
617,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
618,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
619,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c11::5d,QUIC,94,4,3796,Normal
620,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c11::5d,QUIC,94,4,3796,Normal
621,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c11::5d,QUIC,94,4,3796,Normal
622,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c11::5d,QUIC,94,4,3796,Normal
623,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c11::5d,QUIC,94,4,3796,Normal
624,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c11::5d,QUIC,94,4,3796,Normal
625,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c11::5d,QUIC,94,4,3796,Normal
626,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
627,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
628,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
629,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
630,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
631,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
632,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1288,4,3247,Normal
633,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
634,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
635,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
636,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
637,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
638,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
639,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
640,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
641,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
642,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
643,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
644,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
645,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
646,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,316,4,3247,Anomaly
647,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,86,4,3247,Anomaly
648,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1288,4,3247,Normal
649,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
650,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
651,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
652,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
653,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
654,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
655,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
656,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
657,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
658,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
659,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
660,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
661,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
662,2607:f8b0:4002:c0c::5f,2601:c4:8300:f95c:b403:72e4:6cc6:a836,UDP,221,5,42,Anomaly
663,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
664,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
665,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
666,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
667,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
668,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
669,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
670,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
671,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1288,4,3247,Normal
672,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
673,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
674,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
675,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
676,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
677,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,230,4,3247,Anomaly
678,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
679,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
680,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
681,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
682,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
683,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
684,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
685,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
686,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
687,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
688,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
689,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
690,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
691,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
692,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
693,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
694,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
695,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
696,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
697,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
698,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
699,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
700,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
701,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
702,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,331,4,3247,Anomaly
703,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
704,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
705,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
706,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
707,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c11::5d,QUIC,94,4,3796,Normal
