No.,Time,Source,Destination,Protocol,Length,Info,Protocol_num,Packet_Count,Result
1329,25.879768,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4004:c08::5e,QUIC,688,"Protected Payload (KP0), DCID=ebd4fcc44ce4d7ce",4,445,Anomaly
1330,25.885903,2001:558:fd01:6453::16,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,86,443  >  56374 [ACK] Seq=979 Ack=1254 Win=659 Len=0 TSval=1803853009 TSecr=2337458589,6,29,Normal
1331,25.911262,2607:f8b0:4004:c08::5e,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1016,Protected Payload (KP0),4,15,Normal
1332,25.911263,2607:f8b0:4004:c08::5e,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,183,Protected Payload (KP0),4,15,Normal
1333,25.911264,2607:f8b0:4004:c08::5e,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,89,Protected Payload (KP0),4,15,Normal
1334,25.91155,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4004:c08::5e,QUIC,94,"Protected Payload (KP0), DCID=ebd4fcc44ce4d7ce",4,445,Normal
1335,25.935395,2607:f8b0:4004:c08::5e,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,626,Protected Payload (KP0),4,15,Normal
1336,25.935396,2607:f8b0:4004:c08::5e,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,83,Protected Payload (KP0),4,15,Normal
1337,25.935717,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4004:c08::5e,QUIC,97,"Protected Payload (KP0), DCID=ebd4fcc44ce4d7ce",4,445,Normal
1338,25.94989,2a06:98c1:310b::ac40:9bd1,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,815,Protected Payload (KP0),4,13,Anomaly
1339,25.965149,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4004:c08::5e,QUIC,94,"Protected Payload (KP0), DCID=ebd4fcc44ce4d7ce",4,445,Normal
1340,25.977799,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2a06:98c1:310b::ac40:9bd1,QUIC,106,"Protected Payload (KP0), DCID=017ec63342167859637c09336a1663007078947c",4,445,Normal
1341,25.990178,2607:f8b0:4004:c08::5e,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,86,Protected Payload (KP0),4,15,Normal
1342,26.643205,192.168.46.2,17.57.144.151,TCP,104,"[TCP Retransmission] 53744  >  5223 [PSH, ACK] Seq=1 Ack=1 Win=2048 Len=38 TSval=1709278403 TSecr=3924601234",6,98,Normal
1343,27.97092,fe80::3a94:edff:fed4:d02b,ff02::1,ICMPv6,174,Router Advertisement from 38:94:ed:d4:d0:2b,3,9,Normal
1344,28.173663,192.168.46.2,17.57.144.151,TCP,104,"[TCP Retransmission] 53744  >  5223 [PSH, ACK] Seq=1 Ack=1 Win=2048 Len=38 TSval=1709279934 TSecr=3924601234",6,98,Normal
1345,28.467143,192.168.46.2,20.57.85.160,TCP,54,"56375  >  443 [RST, ACK] Seq=3149 Ack=8533 Win=131008 Len=0",6,98,Normal
1346,28.468169,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:fd01:6453::16,TLSv1.2,275,Application Data,7,445,Normal
1347,28.468259,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:fd01:6453::16,TLSv1.2,275,Application Data,7,445,Normal
1348,28.468324,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:fd01:6453::16,TLSv1.2,275,Application Data,7,445,Normal
1349,28.499023,2001:558:fd01:6453::16,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,86,443  >  56374 [ACK] Seq=979 Ack=1443 Win=661 Len=0 TSval=1803855621 TSecr=2337461242,6,29,Normal
1350,28.499024,2001:558:fd01:6453::16,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.2,321,Application Data,7,29,Normal
1351,28.499161,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:fd01:6453::16,TCP,86,56374  >  443 [ACK] Seq=1821 Ack=1214 Win=2044 Len=0 TSval=2337461273 TSecr=1803855621,6,445,Normal
1352,28.499341,2001:558:fd01:6453::16,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,86,443  >  56374 [ACK] Seq=1214 Ack=1821 Win=661 Len=0 TSval=1803855622 TSecr=2337461242,6,29,Normal
1353,28.499342,2001:558:fd01:6453::16,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.2,322,Application Data,7,29,Normal
1354,28.499438,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:fd01:6453::16,TCP,86,56374  >  443 [ACK] Seq=1821 Ack=1450 Win=2044 Len=0 TSval=2337461273 TSecr=1803855622,6,445,Normal
1355,28.518535,2001:558:fd01:6453::16,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.2,266,Application Data,7,29,Normal
1356,28.518614,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:fd01:6453::16,TCP,86,56374  >  443 [ACK] Seq=1821 Ack=1630 Win=2045 Len=0 TSval=2337461293 TSecr=1803855641,6,445,Normal
1357,28.519218,192.168.46.2,20.57.85.160,TCP,78,57381  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=64 TSval=1693044736 TSecr=0 SACK_PERM,6,98,Normal
1358,28.549731,20.57.85.160,192.168.46.2,TCP,74,"443  >  57381 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1440 SACK_PERM TSval=2436514184 TSecr=1693044736 WS=128",6,27,Normal
1359,28.549822,192.168.46.2,20.57.85.160,TCP,66,57381  >  443 [ACK] Seq=1 Ack=1 Win=131328 Len=0 TSval=1693044767 TSecr=2436514184,6,98,Normal
1360,28.550674,192.168.46.2,20.57.85.160,TCP,1494,57381  >  443 [ACK] Seq=1 Ack=1 Win=131328 Len=1428 TSval=1693044767 TSecr=2436514184 [TCP PDU reassembled in 1361],6,98,Anomaly
1361,28.550718,192.168.46.2,20.57.85.160,TLSv1.3,679,Client Hello (SNI=e.clarity.ms),8,98,Anomaly
1362,28.577373,20.57.85.160,192.168.46.2,TCP,66,443  >  57381 [ACK] Seq=1 Ack=2042 Win=64000 Len=0 TSval=2436514212 TSecr=1693044767,6,27,Normal
1363,28.578263,20.57.85.160,192.168.46.2,TLSv1.3,1514,"Server Hello, Change Cipher Spec, Application Data",8,27,Anomaly
1364,28.57832,192.168.46.2,20.57.85.160,TCP,66,57381  >  443 [ACK] Seq=2042 Ack=1449 Win=129920 Len=0 TSval=1693044794 TSecr=2436514212,6,98,Normal
1365,28.578377,20.57.85.160,192.168.46.2,TCP,1514,"443  >  57381 [PSH, ACK] Seq=1449 Ack=2042 Win=64128 Len=1448 TSval=2436514212 TSecr=1693044767 [TCP PDU reassembled in 1371]",6,27,Anomaly
1366,28.578418,192.168.46.2,20.57.85.160,TCP,66,57381  >  443 [ACK] Seq=2042 Ack=2897 Win=129600 Len=0 TSval=1693044794 TSecr=2436514212,6,98,Normal
1367,28.579782,20.57.85.160,192.168.46.2,TCP,1266,"443  >  57381 [PSH, ACK] Seq=2897 Ack=2042 Win=64128 Len=1200 TSval=2436514212 TSecr=1693044767 [TCP PDU reassembled in 1371]",6,27,Normal
1368,28.579783,20.57.85.160,192.168.46.2,TCP,1514,443  >  57381 [ACK] Seq=4097 Ack=2042 Win=64128 Len=1448 TSval=2436514213 TSecr=1693044767 [TCP PDU reassembled in 1371],6,27,Anomaly
1369,28.579815,192.168.46.2,20.57.85.160,TCP,66,57381  >  443 [ACK] Seq=2042 Ack=5545 Win=128384 Len=0 TSval=1693044797 TSecr=2436514213,6,98,Normal
1370,28.581136,20.57.85.160,192.168.46.2,TCP,1514,"443  >  57381 [PSH, ACK] Seq=5545 Ack=2042 Win=64128 Len=1448 TSval=2436514213 TSecr=1693044767 [TCP PDU reassembled in 1371]",6,27,Anomaly
1371,28.581137,20.57.85.160,192.168.46.2,TLSv1.3,664,"Application Data, Application Data, Application Data",8,27,Anomaly
1372,28.581176,192.168.46.2,20.57.85.160,TCP,66,57381  >  443 [ACK] Seq=2042 Ack=7591 Win=129024 Len=0 TSval=1693044798 TSecr=2436514213,6,98,Normal
1373,28.581499,192.168.46.2,20.57.85.160,TLSv1.3,146,"Change Cipher Spec, Application Data",8,98,Normal
1374,28.58196,192.168.46.2,20.57.85.160,TLSv1.3,1080,Application Data,8,98,Anomaly
1375,28.606882,20.57.85.160,192.168.46.2,TLSv1.3,369,Application Data,8,27,Normal
1376,28.606883,20.57.85.160,192.168.46.2,TLSv1.3,369,Application Data,8,27,Normal
1377,28.606967,192.168.46.2,20.57.85.160,TCP,66,57381  >  443 [ACK] Seq=3136 Ack=8197 Win=130432 Len=0 TSval=1693044824 TSecr=2436514242,6,98,Normal
1378,28.611896,20.57.85.160,192.168.46.2,TLSv1.3,377,Application Data,8,27,Normal
1379,28.61194,192.168.46.2,20.57.85.160,TCP,66,57381  >  443 [ACK] Seq=3136 Ack=8508 Win=130752 Len=0 TSval=1693044829 TSecr=2436514247,6,98,Normal
1380,29.922455,2607:f8b0:4002:c09::5f,2601:c4:8300:f95c:b403:72e4:6cc6:a836,UDP,222,443  >  56913 Len=160,9,15,Anomaly
1381,29.926972,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c09::5f,UDP,101,56913  >  443 Len=39,9,445,Anomaly
1382,30.198049,192.168.46.2,17.57.144.151,TCP,104,"[TCP Retransmission] 53744  >  5223 [PSH, ACK] Seq=1 Ack=1 Win=2048 Len=38 TSval=1709281958 TSecr=3924601234",6,98,Normal
1383,34.050436,192.168.46.2,17.57.144.151,TCP,104,"[TCP Retransmission] 53744  >  5223 [PSH, ACK] Seq=1 Ack=1 Win=2048 Len=38 TSval=1709285810 TSecr=3924601234",6,98,Normal
1384,35.201047,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:feed:443::105,TCP,74,53183  >  443 [ACK] Seq=1 Ack=1 Win=2048 Len=0,6,445,Normal
1385,35.218192,2001:558:feed:443::105,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,86,[TCP ACKed unseen segment] 443  >  53183 [ACK] Seq=1 Ack=2 Win=51120 Len=0 TSval=3000764879 TSecr=1798223359,6,16,Normal
1386,35.755361,Netgear_d4:d0:2b,Apple_69:d6:81,ARP,60,192.168.46.1 is at 38:94:ed:d4:d0:2b,1,2,Anomaly
1387,35.91216,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:feed:443::106,TCP,74,52274  >  443 [ACK] Seq=1 Ack=1 Win=2048 Len=0,6,445,Normal
1388,35.935716,2001:558:feed:443::106,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,86,[TCP ACKed unseen segment] 443  >  52274 [ACK] Seq=1 Ack=2 Win=6426 Len=0 TSval=2938146550 TSecr=4210999913,6,4,Normal
1389,35.97404,2a06:98c1:3108::ac40:94eb,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.2,110,Application Data,7,6,Normal
1390,35.974136,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2a06:98c1:3108::ac40:94eb,TCP,86,53129  >  443 [ACK] Seq=29 Ack=49 Win=2047 Len=0 TSval=1994708343 TSecr=2377089704,6,445,Normal
1391,35.974281,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2a06:98c1:3108::ac40:94eb,TLSv1.2,114,Application Data,7,445,Normal
1392,35.985909,2a06:98c1:3108::ac40:94eb,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,86,443  >  53129 [ACK] Seq=49 Ack=57 Win=16 Len=0 TSval=2377089716 TSecr=1994708343,6,6,Normal
1393,37.010025,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:feed:443::106,TCP,74,52275  >  443 [ACK] Seq=1 Ack=1 Win=2048 Len=0,6,445,Normal
1394,37.037096,2001:558:feed:443::106,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,86,[TCP ACKed unseen segment] 443  >  52275 [ACK] Seq=1 Ack=2 Win=14280 Len=0 TSval=2938146825 TSecr=845380771,6,4,Normal
1395,37.596605,2607:f8b0:4002:c09::5f,2601:c4:8300:f95c:b403:72e4:6cc6:a836,UDP,141,443  >  56913 Len=79,9,15,Normal
1396,37.600344,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c09::5f,UDP,101,56913  >  443 Len=39,9,445,Anomaly
1397,37.899801,192.168.46.2,17.57.144.151,TCP,104,"[TCP Retransmission] 53744  >  5223 [PSH, ACK] Seq=1 Ack=1 Win=2048 Len=38 TSval=1709289659 TSecr=3924601234",6,98,Normal
1398,38.413849,fe80::3a94:edff:fed4:d02b,ff02::1,ICMPv6,174,Router Advertisement from 38:94:ed:d4:d0:2b,3,9,Normal
1399,40.52701,fe80::1867:809a:daeb:dc0,fe80::3a94:edff:fed4:d02b,ICMPv6,86,Neighbor Solicitation for fe80::3a94:edff:fed4:d02b from f0:18:98:69:d6:81,3,5,Normal
1400,40.534646,fe80::3a94:edff:fed4:d02b,fe80::1867:809a:daeb:dc0,ICMPv6,78,"Neighbor Advertisement fe80::3a94:edff:fed4:d02b (rtr, sol)",3,9,Normal
1401,41.751834,192.168.46.2,17.57.144.151,TCP,104,"[TCP Retransmission] 53744  >  5223 [PSH, ACK] Seq=1 Ack=1 Win=2048 Len=38 TSval=1709293511 TSecr=3924601234",6,98,Normal
1402,41.759673,2607:f8b0:4002:c09::5f,2601:c4:8300:f95c:b403:72e4:6cc6:a836,UDP,141,443  >  56913 Len=79,9,15,Normal
1403,41.762948,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c09::5f,UDP,101,56913  >  443 Len=39,9,445,Anomaly
1404,42.824891,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c10::bc,TCP,74,52277  >  5228 [ACK] Seq=1 Ack=1 Win=2048 Len=0,6,445,Normal
1405,42.842333,2607:f8b0:4002:c10::bc,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,86,[TCP ACKed unseen segment] 5228  >  52277 [ACK] Seq=1 Ack=2 Win=1047 Len=0 TSval=109036804 TSecr=1487399866,6,1,Normal
1406,43.386013,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c0f::bc,TCP,74,52276  >  5228 [ACK] Seq=1 Ack=1 Win=2048 Len=0,6,445,Normal
1407,43.40509,2607:f8b0:4002:c0f::bc,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,86,[TCP ACKed unseen segment] 5228  >  52276 [ACK] Seq=1 Ack=2 Win=1047 Len=0 TSval=4278335503 TSecr=476257735,6,1,Normal
1408,44.420191,192.168.46.2,17.57.144.151,TLSv1.2,90,Application Data,7,98,Normal
1409,44.422692,192.168.46.2,17.57.144.151,TCP,66,"53744  >  5223 [FIN, ACK] Seq=63 Ack=1 Win=2048 Len=0 TSval=1709296182 TSecr=3924601234",6,98,Normal
1410,44.45421,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:feed::1,DNS,104,Standard query 0x1c8e HTTPS 6-courier.push.apple.com,2,445,Anomaly
1411,44.454458,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:feed::1,DNS,104,Standard query 0xff7c AAAA 6-courier.push.apple.com,2,445,Anomaly
1412,44.454756,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:feed::1,DNS,104,Standard query 0x2663 A 6-courier.push.apple.com,2,445,Anomaly
1413,44.465446,2001:558:feed::1,2601:c4:8300:f95c:b403:72e4:6cc6:a836,DNS,257,Standard query response 0x1c8e HTTPS 6-courier.push.apple.com CNAME 6.courier-push-apple.com.akadns.net CNAME us-se-courier-4.push-apple.com.akadns.net SOA internal.akadns.net,2,13,Anomaly
1414,44.466359,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:feed::1,DNS,121,Standard query 0x0ea4 HTTPS us-se-courier-4.push-apple.com.akadns.net,2,445,Anomaly
1415,44.466452,2001:558:feed::1,2601:c4:8300:f95c:b403:72e4:6cc6:a836,DNS,257,Standard query response 0xff7c AAAA 6-courier.push.apple.com CNAME 6.courier-push-apple.com.akadns.net CNAME us-se-courier-4.push-apple.com.akadns.net SOA internal.akadns.net,2,13,Anomaly
1416,44.467018,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:feed::1,DNS,121,Standard query 0x8ac3 AAAA us-se-courier-4.push-apple.com.akadns.net,2,445,Anomaly
1417,44.467375,2001:558:feed::1,2601:c4:8300:f95c:b403:72e4:6cc6:a836,DNS,290,Standard query response 0x2663 A 6-courier.push.apple.com CNAME 6.courier-push-apple.com.akadns.net CNAME us-se-courier-4.push-apple.com.akadns.net A 17.57.144.42 A 17.57.144.39 A 17.57.144.43 A 17.57.144.40 A 17.57.144.41 A 17.57.144.38,2,13,Anomaly
1418,44.478349,2001:558:feed::1,2601:c4:8300:f95c:b403:72e4:6cc6:a836,DNS,187,Standard query response 0x0ea4 HTTPS us-se-courier-4.push-apple.com.akadns.net SOA internal.akadns.net,2,13,Anomaly
1419,44.478349,2001:558:feed::1,2601:c4:8300:f95c:b403:72e4:6cc6:a836,DNS,187,Standard query response 0x8ac3 AAAA us-se-courier-4.push-apple.com.akadns.net SOA internal.akadns.net,2,13,Anomaly
1420,44.480385,192.168.46.2,17.57.144.42,TCP,78,53748  >  5223 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=64 TSval=1213140432 TSecr=0 SACK_PERM,6,98,Normal
1421,44.492853,17.57.144.42,192.168.46.2,TCP,74,"5223  >  53748 [SYN, ACK] Seq=0 Ack=1 Win=31856 Len=0 MSS=1460 SACK_PERM TSval=4195629155 TSecr=1213140432 WS=128",6,22,Normal
1422,44.493382,192.168.46.2,17.57.144.42,TCP,66,53748  >  5223 [ACK] Seq=1 Ack=1 Win=131712 Len=0 TSval=1213140444 TSecr=4195629155,6,98,Normal
1423,44.493384,192.168.46.2,17.57.144.42,TLSv1.3,583,Client Hello (SNI=courier.push.apple.com),8,98,Anomaly
1424,44.504535,17.57.144.42,192.168.46.2,TCP,66,5223  >  53748 [ACK] Seq=1 Ack=518 Win=31872 Len=0 TSval=4195629168 TSecr=1213140444,6,22,Normal
1425,44.505273,17.57.144.42,192.168.46.2,TLSv1.3,1514,"Server Hello, Change Cipher Spec, Application Data",8,22,Anomaly
1426,44.505556,17.57.144.42,192.168.46.2,TCP,1514,"5223  >  53748 [PSH, ACK] Seq=1449 Ack=518 Win=31872 Len=1448 TSval=4195629169 TSecr=1213140444 [TCP PDU reassembled in 1427]",6,22,Anomaly
1427,44.505591,17.57.144.42,192.168.46.2,TLSv1.3,760,"Application Data, Application Data, Application Data",8,22,Anomaly
1428,44.505985,192.168.46.2,17.57.144.42,TCP,66,53748  >  5223 [ACK] Seq=518 Ack=1449 Win=130304 Len=0 TSval=1213140456 TSecr=4195629169,6,98,Normal
1429,44.506954,192.168.46.2,17.57.144.42,TCP,66,53748  >  5223 [ACK] Seq=518 Ack=3591 Win=128896 Len=0 TSval=1213140458 TSecr=4195629169,6,98,Normal
1430,44.514808,192.168.46.2,17.57.144.42,TLSv1.3,146,"Change Cipher Spec, Application Data",8,98,Normal
1431,44.524373,192.168.46.2,17.57.144.42,TLSv1.3,1019,Application Data,8,98,Anomaly
1432,44.536273,17.57.144.42,192.168.46.2,TCP,66,5223  >  53748 [ACK] Seq=3591 Ack=1551 Win=31872 Len=0 TSval=4195629199 TSecr=1213140466,6,22,Normal
1433,44.536275,17.57.144.42,192.168.46.2,TLSv1.3,131,Application Data,8,22,Normal
1434,44.536504,192.168.46.2,17.57.144.42,TCP,66,53748  >  5223 [ACK] Seq=1551 Ack=3656 Win=130944 Len=0 TSval=1213140488 TSecr=4195629200,6,98,Normal
1435,44.539651,192.168.46.2,17.57.144.42,TLSv1.3,143,Application Data,8,98,Normal
1436,44.540364,192.168.46.2,17.57.144.42,TLSv1.3,182,Application Data,8,98,Normal
1437,44.541453,192.168.46.2,17.57.144.42,TLSv1.3,239,Application Data,8,98,Normal
1438,44.541689,192.168.46.2,17.57.144.42,TLSv1.3,148,Application Data,8,98,Normal
1439,44.555436,17.57.144.42,192.168.46.2,TLSv1.3,92,Application Data,8,22,Normal
1440,44.555659,192.168.46.2,17.57.144.42,TCP,66,53748  >  5223 [ACK] Seq=1999 Ack=3682 Win=131008 Len=0 TSval=1213140507 TSecr=4195629218,6,98,Normal
1441,44.563215,17.57.144.42,192.168.46.2,TLSv1.3,128,Application Data,8,22,Normal
1442,44.563216,17.57.144.42,192.168.46.2,TLSv1.3,132,Application Data,8,22,Normal
1443,44.563476,192.168.46.2,17.57.144.42,TCP,66,53748  >  5223 [ACK] Seq=1999 Ack=3810 Win=130944 Len=0 TSval=1213140515 TSecr=4195629227,6,98,Normal
1444,44.581471,192.168.46.2,17.57.144.42,TLSv1.3,183,Application Data,8,98,Normal
1445,44.583702,192.168.46.2,17.57.144.42,TLSv1.3,104,Application Data,8,98,Normal
1446,44.592185,17.57.144.42,192.168.46.2,TLSv1.3,130,Application Data,8,22,Normal
1447,44.592419,192.168.46.2,17.57.144.42,TCP,66,53748  >  5223 [ACK] Seq=2154 Ack=3874 Win=131008 Len=0 TSval=1213140544 TSecr=4195629256,6,98,Normal
1448,44.593289,192.168.46.2,17.57.144.42,TLSv1.3,148,Application Data,8,98,Normal
1449,44.594195,17.57.144.42,192.168.46.2,TLSv1.3,90,Application Data,8,22,Normal
1450,44.594366,192.168.46.2,17.57.144.42,TCP,66,53748  >  5223 [ACK] Seq=2236 Ack=3898 Win=131008 Len=0 TSval=1213140546 TSecr=4195629258,6,98,Normal
1451,44.595077,192.168.46.2,17.57.144.42,TLSv1.3,183,Application Data,8,98,Normal
1452,44.604476,17.57.144.42,192.168.46.2,TLSv1.3,132,Application Data,8,22,Normal
1453,44.604868,192.168.46.2,17.57.144.42,TCP,66,53748  >  5223 [ACK] Seq=2353 Ack=3964 Win=130944 Len=0 TSval=1213140556 TSecr=4195629268,6,98,Normal
1454,44.607395,17.57.144.42,192.168.46.2,TLSv1.3,130,Application Data,8,22,Normal
1455,44.607678,192.168.46.2,17.57.144.42,TCP,66,53748  >  5223 [ACK] Seq=2353 Ack=4028 Win=131008 Len=0 TSval=1213140559 TSecr=4195629271,6,98,Normal
1456,44.611254,192.168.46.2,17.57.144.42,TCP,1514,53748  >  5223 [ACK] Seq=2353 Ack=4028 Win=131072 Len=1448 TSval=1213140563 TSecr=4195629271 [TCP PDU reassembled in 1459],6,98,Anomaly
1457,44.611257,192.168.46.2,17.57.144.42,TCP,1514,53748  >  5223 [ACK] Seq=3801 Ack=4028 Win=131072 Len=1448 TSval=1213140563 TSecr=4195629271 [TCP PDU reassembled in 1459],6,98,Anomaly
1458,44.611259,192.168.46.2,17.57.144.42,TCP,1514,53748  >  5223 [ACK] Seq=5249 Ack=4028 Win=131072 Len=1448 TSval=1213140563 TSecr=4195629271 [TCP PDU reassembled in 1459],6,98,Anomaly
1459,44.611325,192.168.46.2,17.57.144.42,TLSv1.3,397,Application Data,8,98,Normal
1460,44.612392,192.168.46.2,17.57.144.42,TLSv1.3,1248,Application Data,8,98,Anomaly
1461,44.61263,192.168.46.2,17.57.144.42,TLSv1.3,148,Application Data,8,98,Normal
1462,44.615535,192.168.46.2,17.57.144.42,TLSv1.3,183,Application Data,8,98,Normal
1463,44.628572,17.57.144.42,192.168.46.2,TCP,66,5223  >  53748 [ACK] Seq=4028 Ack=8210 Win=31872 Len=0 TSval=4195629292 TSecr=1213140563,6,22,Normal
1464,44.628838,17.57.144.42,192.168.46.2,TLSv1.3,128,Application Data,8,22,Normal
1465,44.628839,17.57.144.42,192.168.46.2,TLSv1.3,132,Application Data,8,22,Normal
1466,44.628839,17.57.144.42,192.168.46.2,TLSv1.3,130,Application Data,8,22,Normal
1467,44.629,192.168.46.2,17.57.144.42,TCP,66,53748  >  5223 [ACK] Seq=8409 Ack=4220 Win=130880 Len=0 TSval=1213140580 TSecr=4195629293,6,98,Normal
1468,44.630204,192.168.46.2,17.57.144.42,TLSv1.3,116,Application Data,8,98,Normal
1469,44.630434,192.168.46.2,17.57.144.42,TLSv1.3,148,Application Data,8,98,Normal
1470,44.642571,17.57.144.42,192.168.46.2,TCP,66,5223  >  53748 [ACK] Seq=4220 Ack=8541 Win=31872 Len=0 TSval=4195629305 TSecr=1213140582,6,22,Normal
1471,44.642572,17.57.144.42,192.168.46.2,TLSv1.3,132,Application Data,8,22,Normal
1472,44.642744,192.168.46.2,17.57.144.42,TCP,66,53748  >  5223 [ACK] Seq=8541 Ack=4286 Win=130944 Len=0 TSval=1213140594 TSecr=4195629305,6,98,Normal
1473,44.804695,17.57.144.42,192.168.46.2,TLSv1.3,124,Application Data,8,22,Normal
1474,44.804997,192.168.46.2,17.57.144.42,TCP,66,53748  >  5223 [ACK] Seq=8541 Ack=4344 Win=131008 Len=0 TSval=1213140756 TSecr=4195629468,6,98,Normal
1475,44.811259,17.57.144.42,192.168.46.2,TLSv1.3,124,Application Data,8,22,Normal
1476,44.811444,192.168.46.2,17.57.144.42,TCP,66,53748  >  5223 [ACK] Seq=8541 Ack=4402 Win=131008 Len=0 TSval=1213140763 TSecr=4195629475,6,98,Normal
1477,45.221568,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:feed:443::105,TCP,74,[TCP Keep-Alive] 53229  >  443 [ACK] Seq=680 Ack=536 Win=2048 Len=0,6,445,Normal
1478,45.238606,2001:558:feed:443::105,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,86,[TCP Window Update] 443  >  53229 [ACK] Seq=536 Ack=681 Win=33558 Len=0 TSval=3001061121 TSecr=3817281621,6,16,Normal
1479,45.587186,fe80::3a94:edff:fed4:d02b,fe80::1867:809a:daeb:dc0,ICMPv6,86,Neighbor Solicitation for fe80::1867:809a:daeb:dc0 from 38:94:ed:d4:d0:2b,3,9,Normal
1480,45.587309,fe80::1867:809a:daeb:dc0,fe80::3a94:edff:fed4:d02b,ICMPv6,78,Neighbor Advertisement fe80::1867:809a:daeb:dc0 (sol),3,5,Normal
1481,45.604287,192.168.46.2,17.57.144.151,TCP,128,"[TCP Retransmission] 53744  >  5223 [FIN, PSH, ACK] Seq=1 Ack=1 Win=2048 Len=62 TSval=1709297364 TSecr=3924601234",6,98,Normal
1482,46.810486,20.57.85.160,192.168.46.2,TLSv1.3,90,Application Data,8,27,Normal
1483,46.810487,20.57.85.160,192.168.46.2,TCP,66,"443  >  57381 [FIN, ACK] Seq=8532 Ack=3136 Win=64128 Len=0 TSval=2436532384 TSecr=1693044829",6,27,Normal
1484,46.810572,192.168.46.2,20.57.85.160,TCP,66,57381  >  443 [ACK] Seq=3136 Ack=8532 Win=131008 Len=0 TSval=1693063029 TSecr=2436532384,6,98,Normal
1485,46.810617,192.168.46.2,20.57.85.160,TCP,66,57381  >  443 [ACK] Seq=3136 Ack=8533 Win=131008 Len=0 TSval=1693063029 TSecr=2436532384,6,98,Normal
1486,46.810958,20.57.85.160,192.168.46.2,TCP,66,"[TCP Retransmission] 443  >  57381 [FIN, ACK] Seq=8532 Ack=3136 Win=64128 Len=0 TSval=2436532442 TSecr=1693044829",6,27,Normal
1487,46.811002,192.168.46.2,20.57.85.160,TCP,66,[TCP Dup ACK 1485#1] 57381  >  443 [ACK] Seq=3136 Ack=8533 Win=131008 Len=0 TSval=1693063029 TSecr=2436532384,6,98,Normal
1488,49.091221,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:fd01:6453::16,TLSv1.2,278,Application Data,7,445,Normal
